MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID,year,total_recycled,percent_recycled,borough_code
2014-10-01,Bronx,3,1819.2,99.9,110.8,,,,,2,2014,210.7,0.11582014072119612,203
2009-12-01,Bronx,3,1918.3,84.1,84.0,,,,,2,2009,168.1,0.08762967210551009,203
2012-03-01,Bronx,3,1869.9,82.2,80.8,,,,,2,2012,163.0,0.08717043692176052,203
2013-12-01,Bronx,3,1945.6,98.6,92.8,,,,,2,2013,191.39999999999998,0.09837582236842105,203
2009-11-01,Bronx,3,1776.0,66.5,72.1,,,,,2,2009,138.6,0.07804054054054053,203
2009-07-01,Bronx,3,1960.5,87.7,87.9,,,,,2,2009,175.60000000000002,0.08956898750318798,203
2010-04-01,Bronx,3,1790.8,72.7,77.4,,,,,2,2010,150.10000000000002,0.08381728836274292,203
2012-04-01,Bronx,3,1798.7,79.6,83.5,,,,,2,2012,163.1,0.09067659976649801,203
2016-06-01,Bronx,3,1997.4,146.9,186.6,,,,,2,2016,333.5,0.1669670571743266,203
2016-12-01,Bronx,3,1959.0,132.3,142.0,,,,,2,2016,274.3,0.14002041858090863,203
2017-03-01,Bronx,3,2003.9,121.1,156.8,,,,,2,2017,277.9,0.13867957482908327,203
2017-05-01,Bronx,3,2115.8,119.5,175.1,,,,,2,2017,294.6,0.1392381132432177,203
2014-12-01,Bronx,3,1972.5,149.1,142.0,,,,,2,2014,291.1,0.1475792141951838,203
2014-09-01,Bronx,3,1808.9,109.9,111.8,,,,,2,2014,221.7,0.12256067223174304,203
2018-03-01,Bronx,3,1893.4,121.8,152.2,,,,,2,2018,274.0,0.1447132143234393,203
2018-12-01,Bronx,3,1921.7,120.6,133.7,,,,,2,2018,254.29999999999998,0.13233074881615237,203
2016-12-01,Bronx,6,2187.9,140.9,172.4,,64.0,,,2,2016,313.3,0.14319667260843733,206
2016-11-01,Bronx,6,2215.2,145.6,219.6,,79.0,,,2,2016,365.2,0.16486096063560854,206
2017-01-01,Bronx,6,2115.5,140.4,195.8,,71.1,,9.2,2,2017,336.20000000000005,0.15892224060505794,206
2017-09-01,Bronx,6,2118.4,115.2,169.1,,58.7,,,2,2017,284.3,0.13420506042296074,206
2018-11-01,Bronx,6,2213.6,129.1,174.7,7.7,53.8,,,2,2018,303.79999999999995,0.1372425009035056,206
2019-11-01,Bronx,6,550.9,18.3,26.0,2.7,9.3,,,2,2019,44.3,0.08041386821564712,206
2009-04-01,Bronx,6,2253.6,121.0,152.8,,,,,2,2009,273.8,0.12149449769258076,206
2009-09-01,Bronx,6,2357.1,103.7,136.3,,,,,2,2009,240.0,0.10182003309151076,206
2009-10-01,Bronx,6,2332.2,104.9,126.6,,,,,2,2009,231.5,0.09926249892805078,206
2013-11-01,Bronx,6,2075.9,91.0,113.0,,,,,2,2013,204.0,0.09827062960643576,206
2014-06-01,Bronx,6,2136.0,105.2,134.6,,,,,2,2014,239.8,0.11226591760299626,206
2016-08-01,Bronx,6,2286.9,137.5,214.3,,,,,2,2016,351.8,0.15383269928724475,206
2009-08-01,Bronx,6,2400.1,89.1,123.5,,,,,2,2009,212.6,0.08857964251489521,206
2019-08-01,Bronx,6,2322.9,131.1,186.2,11.0,,,,2,2019,317.29999999999995,0.1365964957596108,206
2015-01-01,Brooklyn,7,3011.8,362.4,306.6,67.7,,,22.8,3,2015,669.0,0.22212630320738427,307
2015-03-01,Brooklyn,7,3149.6,420.7,352.9,80.1,,,,3,2015,773.5999999999999,0.24561849123698246,307
2011-06-01,Brooklyn,7,3657.2,439.3,332.8,,,,,3,2011,772.1,0.2111177950344526,307
2011-09-01,Brooklyn,7,3494.9,439.1,307.3,,,,,3,2011,746.4000000000001,0.21356834244184386,307
2010-04-01,Brooklyn,7,3359.1,408.3,332.0,,,,,3,2010,740.3,0.22038641302729897,307
2010-02-01,Brooklyn,7,2494.7,351.2,281.0,,,,,3,2010,632.2,0.253417244558464,307
2013-08-01,Brooklyn,7,3480.4,417.5,310.1,,,,,3,2013,727.6,0.20905643029536836,307
2010-08-01,Brooklyn,7,3462.1,406.1,325.1,,,,,3,2010,731.2,0.2112012940123047,307
2009-10-01,Brooklyn,7,3400.5,441.2,354.2,,,,,3,2009,795.4,0.23390677841493898,307
2010-06-01,Brooklyn,7,3770.0,440.7,346.1,,,,,3,2010,786.8,0.20870026525198937,307
2010-11-01,Brooklyn,7,3387.1,411.1,311.9,,,,,3,2010,723.0,0.21345693956481948,307
2010-09-01,Brooklyn,7,3392.3,423.2,329.2,,,,,3,2010,752.4,0.22179642130707777,307
2012-08-01,Brooklyn,7,3545.0,415.0,324.0,,,,,3,2012,739.0,0.2084626234132581,307
2014-03-01,Brooklyn,7,3065.0,384.3,322.2,37.8,,,,3,2014,706.5,0.23050570962479608,307
2017-02-01,Brooklyn,7,2774.1,344.2,342.5,64.3,,,,3,2017,686.7,0.24753974261922787,307
2015-12-01,Brooklyn,7,3416.3,515.5,425.6,97.5,,,,3,2015,941.1,0.2754734654450721,307
2018-02-01,Brooklyn,7,2736.7,377.4,369.2,84.4,65.8,,,3,2018,746.5999999999999,0.27281031899733255,307
2019-05-01,Brooklyn,7,3446.3,403.7,411.2,75.2,,,,3,2019,814.9,0.23645648956852275,307
2009-01-01,Staten Island,3,4866.4,1097.0,643.0,,,,70.5,5,2009,1740.0,0.3575538385664968,503
2016-01-01,Staten Island,3,4643.1,637.8,558.9,,26.1,,78.2,5,2016,1196.6999999999998,0.25773728758803377,503
2016-11-01,Staten Island,3,5888.1,777.9,650.6,,30.5,286.4,,5,2016,1428.5,0.2426079720113449,503
2015-04-01,Staten Island,3,5953.2,791.7,622.1,,22.3,,,5,2015,1413.8000000000002,0.2374857219646577,503
2013-02-01,Staten Island,3,4394.8,773.2,476.0,,,,,5,2013,1249.2,0.28424501683808134,503
2013-08-01,Staten Island,3,5736.5,819.2,627.3,,,,,5,2013,1446.5,0.2521572387344199,503
2012-11-01,Staten Island,3,7503.6,783.6,523.7,,,,,5,2012,1307.3000000000002,0.174223039607655,503
2012-09-01,Staten Island,3,5543.6,784.7,568.3,,,,,5,2012,1353.0,0.24406522837145536,503
2010-08-01,Staten Island,3,5654.4,829.7,586.7,,,,,5,2010,1416.4,0.25049518958687045,503
2011-02-01,Staten Island,3,4910.6,925.2,583.0,,,,,5,2011,1508.2,0.30713151142426587,503
2009-05-01,Staten Island,3,6847.4,981.4,631.2,,,,,5,2009,1612.6,0.23550544732307152,503
2015-02-01,Staten Island,3,3770.8,710.4,554.2,,21.6,,,5,2015,1264.6,0.3353665004773522,503
2016-08-01,Staten Island,3,5863.0,742.9,720.8,,,,,5,2016,1463.6999999999998,0.24965034965034963,503
2016-03-01,Staten Island,3,5380.2,790.9,678.0,,37.9,,,5,2016,1468.9,0.27301959034980117,503
2017-04-01,Staten Island,3,5783.4,755.3,703.6,,21.5,,,5,2017,1458.9,0.2522564581388111,503
2017-08-01,Staten Island,3,6120.1,774.1,768.9,,,,,5,2017,1543.0,0.2521200633976569,503
2018-07-01,Staten Island,3,6074.8,738.7,741.2,,,,,5,2018,1479.9,0.24361295845130704,503
2019-01-01,Staten Island,3,5233.1,848.8,740.2,,30.0,,54.1,5,2019,1589.0,0.3036441115208958,503
2018-05-01,Staten Island,3,7089.0,818.1,791.0,,41.0,,,5,2018,1609.1,0.22698547044717166,503
2019-06-01,Staten Island,3,6315.7,805.1,825.6,,19.8,,,5,2019,1630.7,0.25819782446918,503
2019-01-01,Brooklyn,11,4835.2,670.0,564.6,49.3,,,20.7,3,2019,1234.6,0.2553358702845797,311
2015-05-01,Brooklyn,11,5051.4,588.8,424.4,,,,,3,2015,1013.1999999999999,0.2005780575681989,311
2011-12-01,Brooklyn,11,4721.4,786.2,398.6,,,,,3,2011,1184.8000000000002,0.25094251705002757,311
2013-09-01,Brooklyn,11,4691.7,617.4,365.8,,,,,3,2013,983.2,0.20956156617004498,311
2011-04-01,Brooklyn,11,4728.9,714.7,386.8,,,,,3,2011,1101.5,0.2329294339064053,311
2012-09-01,Brooklyn,11,4701.9,633.8,366.9,,,,,3,2012,1000.6999999999999,0.21282885641974522,311
2011-09-01,Brooklyn,11,4982.7,698.2,388.2,,,,,3,2011,1086.4,0.21803439902061134,311
2012-10-01,Brooklyn,11,4788.0,587.6,336.9,,,,,3,2012,924.5,0.19308688387635756,311
2013-02-01,Brooklyn,11,4079.3,605.8,331.1,,,,,3,2013,936.9,0.22967175740935944,311
2009-05-01,Brooklyn,11,4973.8,683.2,405.7,,,,,3,2009,1088.9,0.21892717841489406,311
2009-03-01,Brooklyn,11,4426.3,653.5,375.2,,,,,3,2009,1028.7,0.23240629871450197,311
2017-08-01,Brooklyn,11,4980.3,611.3,513.8,176.6,,,,3,2017,1125.1,0.22591008573780694,311
2016-10-01,Brooklyn,11,4896.6,596.8,496.3,,75.5,,,3,2016,1093.1,0.22323653147081646,311
2015-10-01,Brooklyn,11,5021.2,643.7,487.9,,,,,3,2015,1131.6,0.22536445471202102,311
2018-09-01,Brooklyn,11,4934.9,610.1,495.9,70.3,2.0,,,3,2018,1106.0,0.22411801657581715,311
2018-11-01,Brooklyn,11,5049.8,654.7,520.5,87.6,,43.6,,3,2018,1175.2,0.2327220880034853,311
2016-04-01,Queens,5,4566.6,626.6,669.3,97.5,91.4,,,4,2016,1295.9,0.28377786537029737,405
2015-12-01,Queens,5,4935.8,900.1,745.3,134.5,156.1,,,4,2015,1645.4,0.3333603468536002,405
2016-05-01,Queens,5,4830.3,615.9,656.2,129.3,116.3,,,4,2016,1272.1,0.2633583835372544,405
2014-12-01,Queens,5,5081.1,849.6,657.6,135.1,65.5,,,4,2014,1507.2,0.2966286827655429,405
2019-04-01,Queens,5,4838.4,594.9,707.5,158.6,54.9,,,4,2019,1302.4,0.26917989417989424,405
2018-06-01,Queens,5,5011.8,644.2,754.6,162.0,44.7,,,4,2018,1398.8000000000002,0.27910132088271683,405
2014-01-01,Queens,5,4407.7,695.3,630.5,,,,45.0,4,2014,1325.8,0.3007917961748758,405
2010-07-01,Queens,5,5126.3,674.6,567.5,,,,,4,2010,1242.1,0.24229951426955113,405
2012-08-01,Queens,5,5315.1,688.5,542.4,,,,,4,2012,1230.9,0.23158548286956032,405
2019-08-01,Queens,5,4719.6,605.8,750.9,167.0,,,,4,2019,1356.6999999999998,0.2874608017628612,405
2015-01-01,Brooklyn,18,4463.9,510.4,433.6,,,,29.4,3,2015,944.0,0.211474271377047,318
2018-01-01,Brooklyn,18,4859.4,590.3,597.4,,,,54.6,3,2018,1187.6999999999998,0.2444128904803062,318
2018-11-01,Brooklyn,18,5616.4,608.7,595.6,,,175.2,,3,2018,1204.3000000000002,0.21442561071148783,318
2018-12-01,Brooklyn,18,5379.6,655.6,588.7,,,151.4,,3,2018,1244.3000000000002,0.2312997248866087,318
2013-11-01,Brooklyn,18,5225.2,558.5,417.7,,,,,3,2013,976.2,0.18682538467427084,318
2014-12-01,Brooklyn,18,5686.5,737.7,529.3,,,,,3,2014,1267.0,0.22280840587356018,318
2010-08-01,Brooklyn,18,5489.8,631.0,478.5,,,,,3,2010,1109.5,0.2021020802215017,318
2014-03-01,Brooklyn,18,4831.9,535.9,440.7,,,,,3,2014,976.5999999999999,0.20211510999813737,318
2011-12-01,Brooklyn,18,5316.9,772.0,513.6,,,,,3,2011,1285.6,0.24179503093908103,318
2014-06-01,Brooklyn,18,5780.2,607.0,490.0,,,,,3,2014,1097.0,0.18978582055984222,318
2010-02-01,Brooklyn,18,3510.2,474.8,361.0,,,,,3,2010,835.8,0.23810609082103584,318
2009-05-01,Brooklyn,18,5761.9,647.7,487.8,,,,,3,2009,1135.5,0.19707041080199242,318
2016-03-01,Brooklyn,18,5185.5,589.1,511.7,,,,,3,2016,1100.8,0.21228425417028252,318
2017-02-01,Brooklyn,18,4205.4,479.1,466.5,,,,,3,2017,945.6,0.22485375945213298,318
2017-03-01,Brooklyn,18,4774.8,556.3,524.7,,,,,3,2017,1081.0,0.22639691714836221,318
2015-08-01,Brooklyn,18,5530.6,550.8,508.4,,,,,3,2015,1059.1999999999998,0.19151629117998042,318
2016-12-01,Brooklyn,18,5462.9,788.0,654.8,,,,,3,2016,1442.8,0.26410880667777187,318
2018-06-01,Brooklyn,18,6105.7,615.1,628.8,,,,,3,2018,1243.9,0.20372766431367412,318
2019-05-01,Brooklyn,18,6118.8,556.3,654.8,,,,,3,2019,1211.1,0.1979309668562463,318
2010-01-01,Queens,13,4217.4,576.5,562.5,,,,25.0,4,2010,1139.0,0.27007160809977715,413
2018-01-01,Queens,13,4447.8,504.8,716.4,,,,35.0,4,2018,1221.2,0.274562705157606,413
2015-04-01,Queens,13,5310.3,518.4,617.1,,,,,4,2015,1135.5,0.2138297271340602,413
2014-02-01,Queens,13,3438.8,405.2,490.2,,,,,4,2014,895.4,0.2603815284401535,413
2013-08-01,Queens,13,5712.1,561.5,639.2,,,,,4,2013,1200.7,0.2102029026102484,413
2013-06-01,Queens,13,6184.9,578.4,655.4,,,,,4,2013,1233.8,0.1994858445569047,413
2011-01-01,Queens,13,4310.4,481.2,493.6,,,,,4,2011,974.8,0.22615070527097253,413
2011-06-01,Queens,13,6503.0,634.2,608.7,,,,,4,2011,1242.9,0.1911271720744272,413
2010-04-01,Queens,13,5712.7,587.4,571.2,,,,,4,2010,1158.6,0.20281128013023614,413
2011-10-01,Queens,13,5320.5,551.8,525.1,,,,,4,2011,1076.9,0.2024057889296119,413
2010-03-01,Queens,13,5470.5,642.9,612.8,,,,,4,2010,1255.6999999999998,0.2295402614020656,413
2009-07-01,Queens,13,6565.1,646.4,718.9,,,,,4,2009,1365.3,0.2079633211984585,413
2016-07-01,Queens,13,5765.8,546.7,792.8,,,,,4,2016,1339.5,0.23231815186097332,413
2017-02-01,Queens,13,3857.3,417.6,565.2,,,,,4,2017,982.8000000000001,0.25478961968216113,413
2016-02-01,Queens,13,3952.6,524.8,670.8,,,,,4,2016,1195.6,0.30248444062136315,413
2017-08-01,Queens,13,6065.8,487.4,837.5,,,,,4,2017,1324.9,0.21842131293481487,413
2019-03-01,Queens,13,4247.7,423.9,696.3,146.2,,,,4,2019,1120.1999999999998,0.2637191892082774,413
2018-03-01,Queens,13,4432.6,474.4,669.3,,,,,4,2018,1143.6999999999998,0.25802012362947246,413
2018-05-01,Queens,13,5688.7,524.2,815.5,562.7,,,,4,2018,1339.7,0.2355019600260165,413
2019-05-01,Queens,13,5915.9,518.4,817.2,331.2,,,,4,2019,1335.6,0.2257644652546527,413
2019-06-01,Queens,13,5757.4,517.7,888.7,322.3,,,,4,2019,1406.4,0.24427693055893288,413
2016-11-01,Bronx,9,3885.3,184.7,276.2,,,7.8,,2,2016,460.9,0.11862661827915476,209
2015-06-01,Bronx,9,4102.9,200.7,279.2,,,,,2,2015,479.9,0.11696604840478686,209
2010-03-01,Bronx,9,4904.7,227.9,251.7,,,,,2,2010,479.6,0.09778375843578609,209
2012-11-01,Bronx,9,4624.1,171.7,214.3,,,,,2,2012,386.0,0.0834757033801172,209
2011-09-01,Bronx,9,4510.4,200.6,235.9,,,,,2,2011,436.5,0.09677633912735013,209
2012-09-01,Bronx,9,3973.2,182.4,215.7,,,,,2,2012,398.1,0.10019631531259439,209
2011-11-01,Bronx,9,4587.1,170.8,203.6,,,,,2,2011,374.4,0.08162019576638833,209
2010-08-01,Bronx,9,4426.8,190.6,231.3,,,,,2,2010,421.9,0.09530586428119633,209
2009-05-01,Bronx,9,4562.6,222.9,240.8,,,,,2,2009,463.70000000000005,0.1016306491912506,209
2014-02-01,Bronx,9,3062.4,145.6,185.4,,,,,2,2014,331.0,0.1080851619644723,209
2014-03-01,Bronx,9,3706.3,174.8,242.0,,,,,2,2014,416.8,0.11245716752556457,209
2016-09-01,Bronx,9,3760.4,219.0,322.2,,,,,2,2016,541.2,0.14392085948303374,209
2016-12-01,Bronx,9,3927.4,274.6,357.6,,,,,2,2016,632.2,0.16097163517848959,209
2017-07-01,Bronx,9,3998.6,215.4,349.8,,,,,2,2017,565.2,0.14134947231531036,209
2018-11-01,Bronx,9,3875.4,213.2,338.1,,,5.2,,2,2018,551.3,0.14225628322237702,209
2019-10-01,Bronx,9,3859.8,216.5,351.9,,,,,2,2019,568.4,0.14726151614073266,209
2019-07-01,Bronx,9,4055.1,229.2,366.2,,,,,2,2019,595.4,0.14682745185075582,209
2015-01-01,Staten Island,1,4127.4,592.8,534.1,31.5,,,70.8,5,2015,1126.9,0.27302902553665753,501
2009-01-01,Staten Island,1,4336.0,802.4,573.8,,,,50.8,5,2009,1376.1999999999998,0.3173892988929889,501
2011-08-01,Staten Island,1,6334.1,674.8,536.5,,,,,5,2011,1211.3,0.1912347452676781,501
2009-06-01,Staten Island,1,6374.3,783.8,574.0,,,,,5,2009,1357.8,0.21301162480586103,501
2011-05-01,Staten Island,1,6217.4,646.4,508.6,,,,,5,2011,1155.0,0.18576897095248818,501
2011-03-01,Staten Island,1,5355.9,715.6,516.0,,,,,5,2011,1231.6,0.2299520155342706,501
2013-06-01,Staten Island,1,5615.8,649.9,610.3,35.1,,,,5,2013,1260.1999999999998,0.22440257843940306,501
2009-05-01,Staten Island,1,6115.4,705.9,531.5,,,,,5,2009,1237.4,0.2023416293292344,501
2015-12-01,Staten Island,1,5189.4,809.4,633.9,147.1,,,,5,2015,1443.3,0.27812463868655335,501
2016-12-01,Staten Island,1,5013.7,850.1,707.6,127.7,,,,5,2016,1557.7,0.3106887129265812,501
2015-07-01,Staten Island,1,5404.2,631.1,636.0,161.2,,,,5,2015,1267.1,0.23446578587024905,501
2014-01-01,Bronx,10,2221.9,356.3,311.2,19.5,,,19.6,2,2014,667.5,0.30041856069130024,210
2009-01-01,Bronx,10,2407.5,400.7,301.6,,,,16.8,2,2009,702.3,0.29171339563862925,210
2015-04-01,Bronx,10,2509.9,308.3,313.9,35.3,,,,2,2015,622.2,0.24789832264233636,210
2014-09-01,Bronx,10,2493.2,312.8,286.4,32.6,,,,2,2014,599.2,0.24033370768490298,210
2013-06-01,Bronx,10,2734.1,354.2,295.5,,,,,2,2013,649.7,0.23762847006327495,210
2010-11-01,Bronx,10,2896.4,341.9,243.9,,,,,2,2010,585.8,0.20225107029415823,210
2012-08-01,Bronx,10,2711.5,333.2,259.1,,,,,2,2012,592.3,0.21843997787202654,210
2011-07-01,Bronx,10,2637.2,331.0,281.7,,,,,2,2011,612.7,0.2323297436675262,210
2011-04-01,Bronx,10,2720.0,356.3,267.0,,,,,2,2011,623.3,0.22915441176470586,210
2013-09-01,Bronx,10,2385.9,311.9,264.5,8.6,,,,2,2013,576.4,0.2415859843245735,210
2012-06-01,Bronx,10,2774.8,352.2,273.2,,,,,2,2012,625.4,0.2253856133775407,210
2012-09-01,Bronx,10,2546.0,337.0,233.6,,,,,2,2012,570.6,0.22411626080125688,210
2009-11-01,Bronx,10,2694.8,338.2,233.9,,,,,2,2009,572.1,0.21229775864628173,210
2011-02-01,Bronx,10,2372.3,359.0,278.0,,,,,2,2011,637.0,0.26851578636766005,210
2010-12-01,Bronx,10,2023.0,343.7,225.6,,,,,2,2010,569.3,0.2814137419673752,210
2012-05-01,Bronx,10,2924.8,346.5,267.6,,,,,2,2012,614.1,0.20996307439824946,210
2009-08-01,Bronx,10,2692.3,361.4,279.5,,,,,2,2009,640.9,0.23804925156929016,210
2014-08-01,Bronx,10,2445.8,311.9,300.3,40.5,,,,2,2014,612.2,0.2503066481314907,210
2016-07-01,Bronx,10,2572.2,343.4,353.0,44.6,,,,2,2016,696.4,0.27074099992224554,210
2016-06-01,Bronx,10,2790.3,351.1,364.3,55.3,,,,2,2016,715.4000000000001,0.2563882019854496,210
2016-08-01,Bronx,10,2611.6,319.5,340.5,41.8,,,,2,2016,660.0,0.2527186399142288,210
2015-10-01,Bronx,10,2501.5,357.8,342.2,60.9,,,,2,2015,700.0,0.2798321007395563,210
2018-03-01,Bronx,10,2380.9,345.7,353.6,67.6,,,,2,2018,699.3,0.2937124616741568,210
2019-11-01,Bronx,10,647.7,61.7,86.9,42.9,,,,2,2019,148.60000000000002,0.22942720395244715,210
2019-07-01,Bronx,10,2698.1,302.1,445.2,100.2,,,,2,2019,747.3,0.2769726844816723,210
2014-01-01,Queens,12,5371.9,472.4,620.1,,,,26.1,4,2014,1092.5,0.20337310821124743,412
2015-01-01,Queens,12,5272.5,399.7,552.6,,,,16.2,4,2015,952.3,0.18061640587956376,412
2016-11-01,Queens,12,6385.3,487.9,687.3,,,142.2,,4,2016,1175.1999999999998,0.18404773464050236,412
2017-11-01,Queens,12,6290.7,474.6,730.9,,,155.3,,4,2017,1205.5,0.19163209181808066,412
2014-12-01,Queens,12,6864.1,592.9,677.6,,,,,4,2014,1270.5,0.18509345726315174,412
2015-06-01,Queens,12,7689.7,551.6,726.9,,,,,4,2015,1278.5,0.16626136260192206,412
2013-06-01,Queens,12,7336.9,505.0,623.6,,,,,4,2013,1128.6,0.1538251850236476,412
2011-01-01,Queens,12,5603.9,414.9,476.0,,,,,4,2011,890.9,0.15897856849693964,412
2013-02-01,Queens,12,4833.7,380.3,458.0,,,,,4,2013,838.3,0.1734282226865548,412
2011-06-01,Queens,12,7836.4,540.8,609.5,,,,,4,2011,1150.3,0.1467893420448165,412
2010-09-01,Queens,12,6814.5,517.4,587.6,,,,,4,2010,1105.0,0.1621542299508401,412
2011-02-01,Queens,12,5584.4,504.8,552.8,,,,,4,2011,1057.6,0.18938471456199413,412
2013-03-01,Queens,12,5625.9,448.8,524.0,,,,,4,2013,972.8,0.1729145558932793,412
2013-11-01,Queens,12,6135.1,427.3,518.1,,,,,4,2013,945.4000000000001,0.15409691773565223,412
2015-05-01,Queens,12,7163.0,462.1,648.2,,,,,4,2015,1110.3000000000002,0.1550048862208572,412
2019-02-01,Queens,12,5185.9,393.2,676.5,,,,,4,2019,1069.7,0.206270849804277,412
2019-03-01,Queens,12,5821.4,436.8,752.8,,,,,4,2019,1189.6,0.20434946919984884,412
2019-11-01,Queens,12,1649.2,84.9,160.3,,,,,4,2019,245.20000000000002,0.14867814698035411,412
2016-12-01,Queens,1,3906.3,712.2,612.7,,,34.2,,4,2016,1324.9,0.3391700586232496,401
2016-11-01,Queens,1,3975.3,583.0,568.1,,,25.4,,4,2016,1151.1,0.28956305184514375,401
2017-11-01,Queens,1,3963.2,592.1,576.1,,,13.3,,4,2017,1168.2,0.29476180863948326,401
2013-09-01,Queens,1,4027.5,544.9,443.6,,,,,4,2013,988.5,0.24543761638733705,401
2011-05-01,Queens,1,4338.7,584.5,425.9,,,,,4,2011,1010.4,0.2328808168345357,401
2011-02-01,Queens,1,4022.9,575.4,466.4,,,,,4,2011,1041.8,0.2589674115687688,401
2011-07-01,Queens,1,4144.6,532.0,425.6,,,,,4,2011,957.6,0.23104762823915453,401
2011-03-01,Queens,1,4268.9,605.9,452.6,,,,,4,2011,1058.5,0.24795614795380544,401
2013-07-01,Queens,1,4497.2,574.9,492.4,,,,,4,2013,1067.3,0.23732544694476562,401
2010-04-01,Queens,1,4218.2,560.7,432.9,,,,,4,2010,993.6,0.2355507088331516,401
2016-04-01,Queens,1,3836.2,540.7,559.7,,,,,4,2016,1100.4,0.2868463583754758,401
2016-09-01,Queens,1,3916.2,570.7,560.7,,,,,4,2016,1131.4,0.28890250753281244,401
2017-06-01,Queens,1,4194.1,612.0,585.5,,,,,4,2017,1197.5,0.28552013542833976,401
2017-09-01,Queens,1,3795.3,560.5,567.4,,,,,4,2017,1127.9,0.29718335836429266,401
2018-10-01,Queens,1,4215.3,622.9,633.1,,,,,4,2018,1256.0,0.2979621853723341,401
2018-03-01,Queens,1,3725.7,573.4,583.6,,,,,4,2018,1157.0,0.31054566927020427,401
2018-05-01,Queens,1,4247.8,590.9,585.9,,,,,4,2018,1176.8,0.2770375253072178,401
2014-01-01,Brooklyn,15,4128.6,622.9,427.7,,,,16.8,3,2014,1050.6,0.254468827205348,315
2012-01-01,Brooklyn,15,3978.7,631.4,401.0,,,,3.3,3,2012,1032.4,0.2594817402669214,315
2015-01-01,Brooklyn,15,3860.6,504.2,350.4,,,,29.4,3,2015,854.5999999999999,0.221364554732425,315
2013-06-01,Brooklyn,15,4864.4,654.9,388.0,,,,,3,2013,1042.9,0.21439437546254422,315
2011-09-01,Brooklyn,15,4789.3,704.9,388.6,,,,,3,2011,1093.5,0.22832146660263503,315
2010-03-01,Brooklyn,15,5129.2,782.7,452.8,,,,,3,2010,1235.5,0.2408757701006005,315
2009-02-01,Brooklyn,15,3599.0,589.6,350.6,,,,,3,2009,940.2,0.2612392331203112,315
2010-08-01,Brooklyn,15,4199.4,598.9,369.2,,,,,3,2010,968.0999999999999,0.23053293327618232,315
2013-10-01,Brooklyn,15,4670.1,617.8,379.5,,,,,3,2013,997.3,0.21355003104858566,315
2016-03-01,Brooklyn,15,4498.1,609.9,454.1,,,,,3,2016,1064.0,0.2365443187123452,315
2016-05-01,Brooklyn,15,4513.4,569.6,439.9,,,,,3,2016,1009.5,0.22366730181238093,315
2016-06-01,Brooklyn,15,4905.0,633.3,482.7,,,,,3,2016,1116.0,0.22752293577981653,315
2017-02-01,Brooklyn,15,3753.8,499.0,399.0,,,,,3,2017,898.0,0.23922425275720602,315
2018-11-01,Brooklyn,15,4626.6,628.8,492.9,174.1,,,,3,2018,1121.6999999999998,0.2424458565685384,315
2018-12-01,Brooklyn,15,4288.3,656.3,480.4,83.7,,,,3,2018,1136.6999999999998,0.26507007438845226,315
2019-04-01,Brooklyn,15,4477.6,571.2,492.0,74.5,,8.7,,3,2019,1063.2,0.23744863319635517,315
2016-12-01,Queens,9,3945.6,553.5,524.5,,30.2,83.9,,4,2016,1078.0,0.27321573398215737,409
2012-07-01,Queens,9,4236.4,427.6,379.5,,,,,4,2012,807.1,0.19051553205551885,409
2012-12-01,Queens,9,3976.5,490.3,352.4,,,,,4,2012,842.7,0.2119200301772916,409
2013-10-01,Queens,9,4031.8,414.4,377.6,,,,,4,2013,792.0,0.1964383153926286,409
2010-05-01,Queens,9,4258.2,438.7,366.1,,,,,4,2010,804.8,0.18900004696820252,409
2013-02-01,Queens,9,3173.8,352.5,307.6,,,,,4,2013,660.1,0.20798411998235553,409
2013-06-01,Queens,9,4336.7,469.8,406.7,,,,,4,2013,876.5,0.20211220513293518,409
2013-09-01,Queens,9,3893.3,408.6,371.4,,,,,4,2013,780.0,0.20034418102894716,409
2014-09-01,Queens,9,4040.0,427.7,385.6,,,,,4,2014,813.3,0.2013118811881188,409
2016-10-01,Queens,9,4029.2,448.1,466.8,,29.3,,,4,2016,914.9000000000001,0.2270674079221682,409
2017-03-01,Queens,9,3590.7,388.1,457.0,,37.2,,,4,2017,845.1,0.23535800818781855,409
2019-03-01,Queens,9,3433.4,399.5,473.4,147.7,37.1,,,4,2019,872.9,0.2542377817906448,409
2018-12-01,Queens,9,3666.1,487.0,494.5,211.0,29.2,,,4,2018,981.5,0.26772319358446306,409
2016-01-01,Brooklyn,5,3776.0,176.1,251.8,,,,30.1,3,2016,427.9,0.11332097457627117,305
2017-11-01,Brooklyn,5,4728.0,263.8,392.2,,,12.6,,3,2017,656.0,0.13874788494077833,305
2018-12-01,Brooklyn,5,4381.4,281.6,361.5,,,11.0,,3,2018,643.1,0.1467795681745561,305
2011-01-01,Brooklyn,5,4171.3,196.6,243.7,,,,,3,2011,440.29999999999995,0.10555462325893605,305
2009-02-01,Brooklyn,5,3602.8,233.5,289.6,,,,,3,2009,523.1,0.1451926279560342,305
2012-09-01,Brooklyn,5,4263.6,224.3,249.6,,,,,3,2012,473.9,0.11115020170747723,305
